date,title,text,tone,code?,returnees,blaming_migrants,blaming_government,blaming_geopolitics,blaming_infrastructure,blaming_vulnerability,blaming_locals,frustration_expression,date_complete
2019-09,European Union announces 30 million euros for Venezuelan migrants,"In his speech, President Iván Duque thanked the support of the European Union and assured that attention to the Venezuelan crisis is a global phenomenon.",0,1,0,0,0,0,0,0,0,0,2019-09-12
2019-09,European Union announces 30 million euros for Venezuelan migrants,"This is about a coordinated and clear action of the region, the crisis generated by the regime of Nicolás Maduro requires global attention, said Duque.",0,1,0,0,0,0,0,0,0,0,2019-09-12
2019-09,European Union announces 30 million euros for Venezuelan migrants,"Precisely, the head of state revealed that next October a conference will be held in Brussels (Belgium, headquarters of the European Union, in which the issue of the Venezuelan crisis will be discussed.",0,1,0,0,0,0,0,0,0,0,2019-09-12
2019-09,European Union announces 30 million euros for Venezuelan migrants,"Colombia will continue to go to all multilateral bodies to present what is happening in Venezuela, said the president.",0,1,0,0,0,0,0,0,0,0,2019-09-12
2019-09,European Union announces 30 million euros for Venezuelan migrants,"Mogherini and Duque also spoke about what happened with the group of FARC dissidents, led by Iván Márquez, who decided to return to arms.",0,1,0,0,0,0,0,0,0,0,2019-09-12
2019-09,European Union announces 30 million euros for Venezuelan migrants,We have strongly condemned the announcement of a small group of the FARC to return to arms.,0,1,0,0,0,0,0,0,0,0,2019-09-12
2019-09,European Union announces 30 million euros for Venezuelan migrants,"But you cant forget that they are just that, a small group, most of them are complying with the agreement, Mogherini said.",0,1,0,0,0,0,0,0,0,0,2019-09-12
2019-09,European Union announces 30 million euros for Venezuelan migrants,"As part of her agenda in Colombia, the senior European official will meet with young people from the Escuela Taller de Bogotá, who are people in vulnerable conditions who receive training in trades such as construction, carpentry, cooking and tourist guide.",0,1,0,0,0,0,0,0,0,0,2019-09-12
2019-09,European Union announces 30 million euros for Venezuelan migrants,"The idea with this institution is that in the future, with the support of the European Union, former FARC guerrillas can access these trainings.",0,1,0,0,0,0,0,0,0,0,2019-09-12
2019-09,European Union announces 30 million euros for Venezuelan migrants,Mogherinis agenda in the country will end in a meeting with the heads of some of the instances that were created from the peace accords between the FARC guerrillas and the government of Juan Manuel Santos.,0,1,0,0,0,0,0,0,0,0,2019-09-12
2018-02,"This is 'Divina Providencia', the only humanitarian shelter on the border",The drama that one is seeing right now was never seen.,0,1,0,0,0,0,0,0,0,0,2018-02-11
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border","Rosalba Duarte Sánchez is a 35yearold Venezuelan who graduated with a degree in environmental management, in San Cristóbal, border state of Táchira, but works as a street vendor on the Colombian side of the border with Venezuela rampant unemployment and the economic situation of his country have prevented him from practicing his profession.",0,1,0,0,0,0,0,0,0,0,2017-07-30
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border","At noon, when the heat intensifies amid the pilgrimage of people who gather in the La Parada sector, a few meters from the Simón Bolívar International Bridge (between the Venezuelan population of San Antonio and the municipality of Villa del Rosario, in North de Santander), Rosalba, accompanied by her three daughters, stands in line outside an old house, where the Catholic Church adapted a temporary home to feed the Venezuelans who arrive at the site.",0,1,0,0,0,0,0,0,0,0,2017-07-30
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border","This initiative was conceived within the walls of the San Antonio de Padua parish, located in the center of Cúcuta, where the Archdioceses Social Ministry opened a communal dining room every day for foreigners, like Rosalba and her little ones, but seeing that the flow of people in need of a plate of food increased, the clerics decided to rent a building with a vacant lot, 1,500 square meters in the back, in the middle of the border with Venezuela.",0,1,0,0,0,0,0,0,0,0,2017-07-30
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border","This started very recently and discreetly, with the support of Father David Cañas and the apostolic movements of Cúcuta.",0,1,0,0,0,0,0,0,0,0,2017-07-30
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border","(.) The people who come here are very diverse, they are people who come to the national territory to buy rice, oil, sugar and the minimum elements of subsistence.",0,1,0,0,0,0,0,0,0,0,2017-07-30
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border","There are also poor people, workers, middle class people, who sometimes come from Caracas to buy medicine and return.",0,1,0,0,0,0,0,0,0,0,2017-07-30
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border","This house is a small consolation for these Venezuelans, we give them a glass of fresh water, a coffee and a plate of hot food, said Monsignor Víctor Manuel Ochoa Cadavid, bishop of Cúcuta.",0,1,0,0,0,0,0,0,0,0,2017-07-30
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border","In the mornings, those in charge of the shelter distribute about 600 tokens to citizens of the neighboring country, however, the number of rations they deliver daily exceeds that figure in one day they have managed to distribute up to 2,000 lunches on the 70 plastic tables and cement dining rooms that young volunteers organize to locate people.",0,1,0,0,0,0,0,0,0,0,2017-07-30
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border","The menu that is prepared there is diverse from a plate of rice with chicken accompanied by a slice of bread, to a soup of trifles.",0,1,0,0,0,0,0,0,0,0,2017-07-30
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border",The foods used in the preparation are products donated by faithful Catholics from the North Santander capital.,0,1,0,0,0,0,0,0,0,0,2017-07-30
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border",We are very grateful for this attention that our Colombian brothers do on a daily basis.,0,1,0,0,0,0,0,0,0,0,2017-07-30
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border","On the other side of the border we live with hunger, in the midst of terrible unemployment and the only thing I can find a job is as a street vendor.",0,1,0,0,0,0,0,0,0,0,2017-07-30
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border","The little I get sometimes is not enough to eat and that is why we come here, to receive this aid, said Rosalba Duarte, a beneficiary of this soup kitchen.",0,1,0,0,0,0,0,0,0,0,2017-07-30
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border","Women like her and children like her three daughters make up the most vulnerable demographic segment of the migratory phenomenon that originates in Norte de Santander the daily flow of 45,000 people between Colombia and Venezuela, according to a migratory profile prepared by the International Organization for Migration (IOM). and the Colombian Foreign Ministry.",0,1,0,0,0,0,0,0,0,0,2017-07-30
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border","Despite this alarming indicator, the Divina Providencia home is the only space in this border area where foreigners can alleviate their food needs, in a calm and friendly environment.",0,1,0,0,0,0,0,0,0,0,2017-07-30
2017-07,"This is 'Divina Providencia', the only humanitarian shelter on the border",The home was created for them,0,1,0,0,0,0,0,0,0,0,2017-07-30
2018-11,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","If you have questions or want to contact this project, you can write to panasencolombiaeltiempo.com.",0,1,0,0,0,0,0,0,0,0,2018-11-20
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",Soacha is perhaps one of the municipalities bordering Bogotá with the greatest contrasts.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","With some 753,548 inhabitants and a population density of 4,030 people per km2, some 106,000 are in multidimensional poverty, understood as deficiencies in education, health, work, social security, housing, among others.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","Added to this reality is Venezuelan migration, whose volumes were already worrying before the pandemic, which, paradoxically, showed that the situation is worse than previously thought.",0,1,0,1,0,0,0,0,0,1,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","In fact, according to data from Migración Colombia, as of March 21, 2020, there was already a record of 26,922 residing in the municipality, it is the first on the Cundinamarca list in this item.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","John Gonzáles Osorio, advisor to the current administration, explained that what has happened is that before the health emergency there were no exact records of the population, it was like opening a curtain.",0,1,0,0,1,0,0,0,0,1,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",Much less about the situation of Venezuelans.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","However, with some databases that we have obtained, for example, from the education sector, we were able to establish that we already had about 5,000 children from that country in our school system.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",The data served to offer them greater guarantees but showed that the migrant population could be larger.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",When the pandemic started we found an underreporting.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","When reviewing several databases, we concluded that we could be reaching 30,000 Venezuelans and crossing those data with those of Migración Colombia we were not so out of date, said González.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","Thus, the challenge for the current mayor of Soacha Juan Carlos Saldarriaga has not been minor.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",His administration had to seek different humanitarian support.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","The World Food Program, Our Vision, the Danish Council, UNHCR, PMU, were important organizations to find the aid.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","But, in addition to this, Saldarriaga decided to create a web page with a form that would allow knowing more about the reality of the municipality.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","That is, to have more solid databases, and closer to reality.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","It is www.ayudasoacha.com, it was so effective that at this time, says González, there is already a voluntary registry of nearly 17,000 migrants who claim to reside in the city and need help.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","Another aspect that allows us to infer that the number of migrants may be reaching 30,000.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",The challenge of humanitarian aid has been great.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","We have already made deliveries to 30 of our migrant population, thanks to the data obtained on the website, said the advisor.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","Some aid was delivered by the Soacha mayors office to some 2,500 migrants.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",We are talking about bonds through which they can receive financial aid.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",This has been led by the Danish Council in association with the Mayors Office.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","Our Vision also donated about 2,500 markets.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","In total, some 8,000 aids of different types have been distributed, said González.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",Yolimar del Valle Gómez Montoya is a native of Táchira and is 36 years old.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",She arrived two years ago with her husband hoping to get a better job and then bring their children.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",First they lived in Suba but then the opportunities appeared in Soacha.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",Finding work was hard but my husband managed it selling food and I did it at a hairdresser.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",She says that in the municipality she feels less discriminated against and that she has received health care when she has needed it.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",And we have already benefited from the market during confinement.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",My husband and I are out of work.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","They are in the entire municipality but especially in commune 4, which corresponds to Altos de Cazucá and Ciudadela Sucre.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","Also in commune 3, which is known as Ciudad Verde, there is the largest number, followed by commune 6, Altos de la Florida, and commune 1, Compartir.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","Although in recent days the mayor of Soacha, Juan Carlos Saldarriaga, managed resources to transport the migrant population by bus, not many have made the decision to return to their country.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","According to González, the activities in which Venezuelans carry out depend a lot on whether their stay is legal or not and on having their documentation up to date, that is, the Special Permit to Stay (PEP), and that is a privilege of approximately 30 percent of Venezuelans in Soacha.",0,1,0,0,1,0,0,0,0,1,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","According to information from the municipal administration, only these would be in the formal system of the economy.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","They work in bakeries or beauty salons, González said.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",The rest find something to live on informally.,0,1,0,0,1,0,0,1,0,1,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","The panorama is that if it is not even possible to help the Soachunos, much less will there be total coverage for the migrant population.",0,1,0,0,1,0,0,0,0,1,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","If we get to the point where for every 10 or 9 soachunos we would have 1 or 2 migrants, well that would affect the quality of life of the locals, González said.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","For María Teresa Palacios, director of the Human Rights research group at El Rosario University, Soacha is a municipality that has even more considerable shortcomings than Bogotá because it has fewer resources to have greater coverage.",0,1,0,0,1,0,0,0,0,1,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","Although it is assumed that the goods and services of this municipality are cheaper, in any case when you do not have income there is no possibility of acquiring anything.",0,1,0,0,1,0,0,0,0,1,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","For the expert, she said that the fact that the population has not been judicious with the confinement has an explanation.",0,1,0,0,0,0,0,1,0,1,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","It is not indiscipline, it is a lack of economic resources.",0,1,0,0,1,0,0,1,0,1,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","They do not have the same conditions as a salaried person who has the possibility of receiving some income, they live by rummaging.",0,1,0,0,0,0,0,1,0,1,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","In that case, they are clearly forced to leave in order to meet their needs.",0,1,0,0,0,0,0,1,0,1,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",Most of the Venezuelans who arrived in Soacha work but the authorities cannot hide that some crimes are committed by foreigners who fall into networks at the service of crime.,0,1,0,1,0,0,0,0,0,1,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","That has been complicated even before the pandemic, many of the gangs that were captured had Venezuelan members, González said.",0,1,0,1,0,0,0,0,0,1,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","However, the latest figures do not show that Venezuelans are the ones who swell the crimes that most predominate in the municipality.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","According to the latest figures from the Government of Cundinamarca, so far in 2020 there is a percentage decrease in crimes homicides (2), theft of persons (26), residences (10), theft of motorcycles (41) , automobiles (25), commerce (45), personal injuries (36), sexual crimes (24) and in domestic violence there is an increase of 6, which corresponds to 42 more cases that have been registered during the isolation.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","There is also another increase, which is that of homicides in traffic accidents due to the increase in speed by drivers who travel through the municipality.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",Increased speed by 39.2 percent.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","During the isolation, 492 arrests have been made, of which 23 percent were for the crime of homicide, 10 for personal injuries, 8.6 for sexual crimes, 5.5 for domestic violence, 8.9 for theft and 2.7 for illegal possession of weapons.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","It must be remembered that in 2019 Soacha closed with one of the lowest rates on the subject of homicides in the history of that municipality and this year in January 9 records were registered, in February 9, in March 6 and in April and May 13 and 11, respectively.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","This item is attributed to topics such as settling scores, violence between family members and intolerance.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",Men are the most affected with 93 percent of cases.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","In relation to the migrant population, the Government did not find an important relationship.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","Neither in the level of captures, nor in other crimes do they reach a high percentage, explained Andrés Nieto, director of the Cundinamarca Center for Security Studies.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",He added that the only major incident that occurred during the pandemic with the Venezuelan population was between April 30 and May 1 when a group of them took over the San Isidro residential complex in the area known as Hogares Soacha.,0,1,0,0,0,0,1,0,0,1,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",There were about 222 people who participated in this action.,0,1,0,0,0,0,1,0,0,1,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",Everything ended in a dialogue table and with a work agreement.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","And finally, regarding the issue of gangs, a special followup table has been held that included a mixed security council in which Soacha, Bosa and Ciudad Bolívar were present to expose what was happening on the border.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","Thus, at the end of 2019, with the work of the Attorney Generals Office, the Police and the Ombudsman, an investigation was carried out with social and community action leaders to determine if there were dissidences, recidivism or largescale criminal groups.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","What was found was joints of gangs that call themselves the paisas and are located in the area of the pantry in Altos de Cazucá, on the border with Bogotá.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""","They use the border to store and distribute or smurf, divide the doses of drugs to Bogotá.",0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",Do not commit crimes in Soacha but on the other side.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",This is due to disputes in Ciudad Bolívar over tickets for drug distribution.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2020-06,"""We believe that in Soacha there may be almost 30,000 Venezuelans""",Another issue that is being worked on is to prevent outbreaks of xenophobia and vigilante justice in the municipality.,0,1,0,0,0,0,0,0,0,0,2020-06-18
2018-10,Army men stood up in front of Venezuelan troops,"He assured that in many of these places tattoo services are provided on public roads, putting the health of the people who come to these places at risk.",0,1,0,0,0,0,0,0,0,0,2018-10-30
2015-08,Army men stood up in front of Venezuelan troops,"Few times had Henilda Herrera managed to smile since she had to cross the Táchira River fleeing from the Venezuelan authorities, as she did at noon this Wednesday when she sang the national anthem to a handful of Army men who stood on the border.",0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,"Dozens of soldiers, armed with rifles, arrived in a truck at the La Parada sector, in the municipality of Villas del Rosario, on the border with Venezuela, a couple of hours before the arrival of President Santos in Cúcuta.",0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,A group of soldiers remained patrolling the streets.,0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,Others surrounded sectors surrounding the shelters.,0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,"And not many, just a handful, settled on the banks of the Táchira River.",0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,On the other side of the tributary were members of the Venezuelan National Guard and soldiers from that country who over the weekend beat dozens of Colombians out of the settlements where they lived.,0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,The Venezuelan military took refuge from the sun in the evicted houses.,0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,"The neighbors, armed with rifles, did not take their eyes off the nationals who stood in front of them.",0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,"On the Colombian side, the soldiers, as if alert to the worst, positioned themselves strategically behind a mountain of stones and kept their gaze fixed, through the bushes, towards the neighboring shore.",0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,Herrera and a score of neighbors who are sheltered in a shelter in Villa del Rosario followed the path of the soldiers to the riverbank.,0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,"Now they are going to make us respect, they told them.",0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,"Now they really mess with us, was heard, until they began to sing the anthem, as they had done on Tuesday with the Police when the uniformed men shouldered the belongings that the deportees went to look for in Venezuela through the trails between both countries.",0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,Someone took out a small flag and began to wave it.,0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,"So they realize that we are not alone either, said Henilda.",0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,"For his part, Jorge Oñate said They took the rifles away from me, but when he went to bathe in the river in the morning, he yelled at them Now they are hiding, they are scared",0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,"Some men approached the same shore to yell at the neighboring soldiers, because the spirits in the community that remains in the shelters are more altered this Wednesday, after new reports of attacks on nationals who crossed to look for their belongings were known. neighboring country this morning.",0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,"Sergio Orjuela said that from the first hour, a good part of the community left for the evicted neighborhoods in Venezuela, just as they had done on Tuesday, to continue taking out their belongings.",0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,at 600 a.m. m. they undertook the route to reach the neighboring country crossing a trail.,0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,"Unlike yesterday, this time they were greeted with aggression.",0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,"When we suddenly saw it was the Venezuelan Guard more than one was locked up there and you could see when the Venezuelan soldiers stopped the boys on top of them, they beat them very badly, I came running, assured Orjuela.",0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,The incident occurred at 900 a.m. m.His testimony has been ratified by other refugees in Villas del Rosario.,0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,"Yulieth Vergel said that yesterday, even when the Venezuelan authorities saw Colombians returning to the Mi Pequena Barinas sector, no one approached them.",0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,"But this Wednesday there were not only members of the National Guard, but also soldiers in red berets.",0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,She went out with a group of neighbors from 500 a.m. m. and she managed to make three trips on foot with her belongings when the neighboring authorities surprised them.,0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,We went to get the things that we had left and when we passed by they grabbed some boys.,0,1,0,0,0,0,0,0,0,0,2015-08-26
2015-08,Army men stood up in front of Venezuelan troops,"So I went with my sister and when we ran out she hit her legs and shes all broken, said the woman.",0,1,0,0,0,0,0,0,0,0,2015-08-26
2019-05,"More than 1,000 undocumented immigrants have had to return to Venezuela","pic.twitter.com2mjvmFUemb Ivan Duque (IvanDuque) May 6,",0,1,0,0,0,0,0,0,0,0,2019-05-06
2018-02,"More than 1,000 undocumented immigrants have had to return to Venezuela","More than 1,000 Venezuelans have been taken to the Simón Bolívar international bridge, on the border between Colombia and Venezuela, who due to their undocumented status have had to leave the city of Cúcuta in recent months and return to their place of origin.",0,1,0,0,0,0,0,0,0,0,2018-02-15
2018-02,"More than 1,000 undocumented immigrants have had to return to Venezuela","These transfers, which take place on board buses and with the support of Colombian Migration and the National Police, derive from the constant operations to recover public space carried out since the beginning of this year by the citys Mayors Office.",0,1,0,0,0,0,0,0,0,0,2018-02-15
2018-02,"More than 1,000 undocumented immigrants have had to return to Venezuela","The first procedure with a large number of these migrants in an irregular situation took place days after the eviction from the sports center in the Sevilla neighborhood, where the foreigners set up a refugee camp with tents, mattresses and boxes that was called Hotel Caracas.",0,1,0,0,0,0,0,0,0,0,2018-02-15
2018-02,"More than 1,000 undocumented immigrants have had to return to Venezuela",This has been an interinstitutional effort to recover and return order to public space.,0,1,0,0,0,0,0,0,0,0,2018-02-15
2018-02,"More than 1,000 undocumented immigrants have had to return to Venezuela","The streets remained invaded, but with this procedure we were able to identify many people without proper documentation who had to return to their country.",0,1,0,0,0,0,0,0,0,0,2018-02-15
2018-02,"More than 1,000 undocumented immigrants have had to return to Venezuela","They have been procedures that have been carried out peacefully and without clashes with the authority, explained Mauricio Franco, Secretary of Citizen Security of Cúcuta.",0,1,0,0,0,0,0,0,0,0,2018-02-15
2018-02,"More than 1,000 undocumented immigrants have had to return to Venezuela","The official added that these operations are going to intensify with the operation of the Special Migratory Group (GEM), which was announced by President Juan Manuel Santos last week.",0,1,0,0,0,0,0,0,0,0,2018-02-15
2018-02,"More than 1,000 undocumented immigrants have had to return to Venezuela","Officials from the Police, Colombian Migration, the Colombian Institute of Family Welfare (Icbf) and Dian will be linked to this new unit.",0,1,0,0,0,0,0,0,0,0,2018-02-15
2018-02,"More than 1,000 undocumented immigrants have had to return to Venezuela","Meanwhile, according to Migración Colombia, in the first week of new controls on the dividing line, they have seized about 15 Border Mobility Cards that were fraudulently carried.",0,1,0,0,0,0,0,0,0,0,2018-02-15
