Id,Time,date,full_text,relevant,tone,veneco,veneca,subject,translation_deepl,text
1.232433665835033e+18,Tue Feb 25 22:34:18 +0000 2020,2020-02-25,"Más que migrantes venezolanos, son aquellos habitantes de calle en el sector de la cra 27 con calle 32. ",1,0.0,,,Migrant,"More than Venezuelan migrants, they are the street dwellers in the sector of cra 27 with calle 32.","More than Venezuelan migrants, they are the street dwellers in the sector of cra 27 with calle 32."
1.232354215596614e+18,Tue Feb 25 17:18:35 +0000 2020,2020-02-25,"@ICGlatam sobre la situación de refugiados y migrantes en #LaGuajira: “Probablemente, ha comenzado una cuarta fase: el éxodo de los enfermos y los más vulnerables” @JozefMerkx @NemesioRoys @felipemgomez8 @DasukiMohamad @CancilleriaCol  ",0,,,,,"@ICGlatam on the situation of refugees and migrants in #LaGuajira: ""Probably, a fourth phase has begun: the exodus of the sick and the most vulnerable"" @JozefMerkx @NemesioRoys @felipemgomez8 @DasukiMohamad @CancilleriaCol.","ICGlatam on the situation of refugees and migrants in LaGuajira Probably, a fourth phase has begun the exodus of the sick and the most vulnerable JozefMerkx NemesioRoys felipemgomez8 DasukiMohamad CancilleriaCol."
1.232341177715827e+18,Tue Feb 25 16:26:47 +0000 2020,2020-02-25,Decir soy veneca papi es mi talismán más poderoso contra los ñeros,1,0.0,,-1.0,Migrant,Saying I'm veneca papi is my most powerful talisman against ñeros,Saying Im veneca papi is my most powerful talisman against ñeros
1.232332500917195e+18,Tue Feb 25 15:52:18 +0000 2020,2020-02-25,Cámaras especiales se solicitaron por migración Colombia para custodiar la frontera ante amenaza de corona virus. Aseguro director de migración Colombia. @Patelele89 @cucutalike ,0,,,,,Special cameras were requested by Migration Colombia to guard the border against the threat of corona virus. Aseguro director de migración Colombia. @Patelele89 @cucutalike,Special cameras were requested by Migration Colombia to guard the border against the threat of corona virus. Aseguro director de migración Colombia. Patelele89 cucutalike
1.232281601788334e+18,Tue Feb 25 12:30:03 +0000 2020,2020-02-25,"#RiesgoDeCoronavirus. Me parece poco lo que hace el gobierno, la pregunta es: ¿que control hay en la frontera con venezuela? Por ahí es alto el riesgo de ingreso de la enfermedad debido al la conexión que ese país tiene con china y el flujo de migrantes a colombia.",1,-1.0,,,Government,"#CoronavirusRisk. I think the government is doing little, the question is: what control is there at the border with Venezuela? There is a high risk of entry of the disease due to the connection that country has with China and the flow of migrants to Colombia.","CoronavirusRisk. I think the government is doing little, the question is what control is there at the border with Venezuela There is a high risk of entry of the disease due to the connection that country has with China and the flow of migrants to Colombia."
1.232130664092357e+18,Tue Feb 25 02:30:16 +0000 2020,2020-02-25,"Es inefable describir la migración como una ruptura de lo tradicionalmente impuesto, lo creado, lo que nos limita a decir que somos diferentes. Es escueto todos somos seres humanos de una orbe común “la tierra”.  Fotos: @Martellatorre ",1,1.0,,,Migration,"It is ineffable to describe migration as a rupture of what is traditionally imposed, what is created, what limits us to say that we are different. It is succinct we are all human beings from a common orb ""the earth"".  Photos: @Martellatorre","It is ineffable to describe migration as a rupture of what is traditionally imposed, what is created, what limits us to say that we are different. It is succinct we are all human beings from a common orb the earth.  Photos Martellatorre"
1.232812480558178e+18,Wed Feb 26 23:39:34 +0000 2020,2020-02-26,Sobre este nuevo artículo fusión de identidad en migrantes . ,1,0.0,,,Migrant,About this new article identity fusion in migrants .,About this new article identity fusion in migrants .
1.23280668197489e+18,Wed Feb 26 23:16:32 +0000 2020,2020-02-26,@arycarangi Jajaja y luego sale la Veneca remala pero hermosa.,1,-1.0,,-1.0,Migrant,@arycarangi Hahaha and then comes out Veneca remala but beautiful.,arycarangi Hahaha and then comes out Veneca remala but beautiful.
1.232779370328097e+18,Wed Feb 26 21:28:00 +0000 2020,2020-02-26,"En una ceremonia presidida por nuestro Director ejecutivo, Padre Wilfran Oyola, se realizó la imposición de cenizas a migrantes y funcionarios que se encontraban en el Camig 1. #MiercolesDeCeniza ",0,,,,,"In a ceremony presided over by our Executive Director, Father Wilfran Oyola, the imposition of ashes to migrants and officials who were in Camig 1 took place #MiercolesDeCeniza.","In a ceremony presided over by our Executive Director, Father Wilfran Oyola, the imposition of ashes to migrants and officials who were in Camig 1 took place MiercolesDeCeniza."
1.232728014665978e+18,Wed Feb 26 18:03:56 +0000 2020,2020-02-26,"Tienen una población migrante a la par con Venezuela, y lo más irónico de todo, sin la misma crisis. ",1,-1.0,,,Geopolitics,"They have a migrant population on par with Venezuela, and most ironic of all, without the same crisis.","They have a migrant population on par with Venezuela, and most ironic of all, without the same crisis."
1.232724547612402e+18,Wed Feb 26 17:50:09 +0000 2020,2020-02-26,@MarioGiraldoR Yo creo qué hay mucha desinformación acerca del tema... pero de todas maneras migración pregunta proveniencia y si mientes incurres en un delito penal por ejemplo.,1,0.0,,,Other,@MarioGiraldoR I think there is a lot of misinformation about the subject... but anyway migration questions provenance and if you lie you incur a criminal offense for example.,MarioGiraldoR I think there is a lot of misinformation about the subject. but anyway migration questions provenance and if you lie you incur a criminal offense for example.
1.232710026499961e+18,Wed Feb 26 16:52:27 +0000 2020,2020-02-26,"@alejxndro16 @MariSat52643736 @yajairaarrieta Bueno, bájale dos pues. Te vas a poner todo intenso con una mujer? Déjala vivir si guebonada y ya, es su peo ¿o eres la policía del significado de la palabra veneco? Que intenso mrk jajaja anda a hacerte otro peinado más bien y ya.",1,-2.0,0.0,,Locals,"@alejxndro16 @MariSat52643736 @yajairaarrieta Well, take it down two then. Are you going to get all intense with a woman? Let her live if guebonada and ya, it's her peo or are you the veneco meaning police? How intense mrk hahaha go get a new hairstyle and that's it.","alejxndro16 MariSat52643736 yajairaarrieta Well, take it down two then. Are you going to get all intense with a woman Let her live if guebonada and ya, its her peo or are you the veneco meaning police How intense mrk hahaha go get a new hairstyle and thats it."
1.232646807420916e+18,Wed Feb 26 12:41:15 +0000 2020,2020-02-26,"dicen que no tenemos a nadie afectado con coronavirus .No se puede asegurar eso, recuerden que todo nuestro Pacífico es  una pasada de migrantes ilegales que vienen de varios países incluido china , van hacia Panamá para seguir a Estados Unidos,  una situación que nadie controla",0,,,,,"They say that we have no one affected with coronavirus, but we cannot be sure of that, remember that our entire Pacific is a passage of illegal migrants coming from several countries, including China, going to Panama to continue to the United States, a situation that no one controls.","They say that we have no one affected with coronavirus, but we cannot be sure of that, remember that our entire Pacific is a passage of illegal migrants coming from several countries, including China, going to Panama to continue to the United States, a situation that no one controls."
1.232641791326855e+18,Wed Feb 26 12:21:19 +0000 2020,2020-02-26,@gabyarellanoVE Las cifras de migración contienen una estimación de irregulares. Lo q si no está allí son los colombianos retornados (+ de 500.000).,1,0.0,,,Migration,"@gabyarellanoVE The migration figures contain an estimate of irregular migrants. What is not there are the Colombian returnees (+ 500,000).","gabyarellanoVE The migration figures contain an estimate of irregular migrants. What is not there are the Colombian returnees ( 500,000)."
1.232518741239501e+18,Wed Feb 26 04:12:21 +0000 2020,2020-02-26,Como odio cuando migración está lleno,1,-1.0,,,Government,How I hate it when migration is full,How I hate it when migration is full
1.232505614925996e+18,Wed Feb 26 03:20:12 +0000 2020,2020-02-26,@QuinteroCalle en la ciudad de medellin el turismo es muy fuerte para proteger los migrantes y sobre todo colombia ( Antioquia) por favor controlar bien este problema del coronavirus.,1,0.0,,,Government,@QuinteroCalle in the city of medellin tourism is very strong to protect migrants and especially colombia ( Antioquia) please control well this coronavirus problem.,QuinteroCalle in the city of medellin tourism is very strong to protect migrants and especially colombia ( Antioquia) please control well this coronavirus problem.
1.232479443081282e+18,Wed Feb 26 01:36:12 +0000 2020,2020-02-26,"AsoVenezuela estará en el Super Cade en Suba con asistencia jurídica gratuita para el migrante venezolano. Alameda La Toscana en Suba, Bogotá. 27 y 28 de febrero. Te esperamos ",1,0.0,,,Government,"AsoVenezuela will be at the Super Cade in Suba with free legal assistance for Venezuelan migrants. Alameda La Toscana in Suba, Bogota. February 27th and 28th. We are waiting for you","AsoVenezuela will be at the Super Cade in Suba with free legal assistance for Venezuelan migrants. Alameda La Toscana in Suba, Bogota. February 27th and 28th. We are waiting for you"
1.23247822475341e+18,Wed Feb 26 01:31:21 +0000 2020,2020-02-26,Al veneco con plata se le llama don veneco pa que sepa.,1,-1.0,-1.0,,Migrant,The veneco with silver is called don veneco so that you know.,The veneco with silver is called don veneco so that you know.
1.232462783330996e+18,Wed Feb 26 00:30:00 +0000 2020,2020-02-26,"#25Feb Más de un millón setecientos setenta y un mil ciudadanos venezolanos estarían radicados en Colombia, según lo informó el Director General de Migración Colombia, Juan Francisco Espinosa - @TVVnoticias ",1,0.0,,,Migration,"#25Feb More than one million seven hundred and seventy-one thousand Venezuelan citizens are reportedly settled in Colombia, according to the Director General of Migration Colombia, Juan Francisco Espinosa - @TVVnoticias","25Feb More than one million seven hundred and seventyone thousand Venezuelan citizens are reportedly settled in Colombia, according to the Director General of Migration Colombia, Juan Francisco Espinosa  TVVnoticias"
1.232465645054226e+18,Wed Feb 26 00:41:22 +0000 2020,2020-02-26,"Está cifra es alarmante,la migración de venezolanos a ido en ascendencia . El gobierno @NicolasMaduro ha motivado a que muchas personas abandonen sus hogares ,la superinflacion ,es uno de los inconvenientes. Este régimen hace que nazca más niños en Colombia, por la migración. ",1,-2.0,,,Geopolitics,"This figure is alarming, the migration of Venezuelans has been on the rise. The @NicolasMaduro government has motivated many people to leave their homes, superinflation is one of the drawbacks. This regime causes more children to be born in Colombia, due to migration.","This figure is alarming, the migration of Venezuelans has been on the rise. The NicolasMaduro government has motivated many people to leave their homes, superinflation is one of the drawbacks. This regime causes more children to be born in Colombia, due to migration."
1.233169445692084e+18,Thu Feb 27 23:18:01 +0000 2020,2020-02-27,"Con la presencia en #Itagüí de @MigracionCol se realizó una charla sobre la normatividad del territorio colombiano respecto al fenómeno de la migración irregular, los derechos humanos y la labor de la Administración Municipal como ente regulador del Estado. ",1,0.0,,,Government,"With the presence in #Itagüí of @MigracionCol a talk was held on the regulations of the Colombian territory regarding the phenomenon of irregular migration, human rights and the work of the Municipal Administration as a regulatory body of the State.","With the presence in Itagüí of MigracionCol a talk was held on the regulations of the Colombian territory regarding the phenomenon of irregular migration, human rights and the work of the Municipal Administration as a regulatory body of the State."
1.2331619289204e+18,Thu Feb 27 22:48:09 +0000 2020,2020-02-27,《Existe explotación Laboral en Colombia?》  @Drguilleflores  #Repost elvenezolanoco  ・・・ ➜ Los migrantes #venezolanos que han llegado a Colombia en busca de trabajo tienen condiciones laborales más precarias que los… ,1,-1.0,,,Government,《Is there labor exploitation in Colombia?》 @Drguilleflores #Repost elvenezolanoco ・・・・ ➜ #Venezuelan migrants who have arrived in Colombia in search of work have more precarious working conditions than those...,Is there labor exploitation in Colombia Drguilleflores Repost elvenezolanoco   Venezuelan migrants who have arrived in Colombia in search of work have more precarious working conditions than those.
1.233073851115987e+18,Thu Feb 27 16:58:10 +0000 2020,2020-02-27,Primera cosecha en el Centro del Refugiado+Migrante de #Riohacha operado por @SepasRiohacha c/ apoyo de @LAGUAJIRAGOB @ACNURamericas @WFP_es @AlcaldiaRcha. Con participación de población venezolana pero también la comunidad de acogida! Gracias @FAO_Colombia por el apoyo ,1,1.0,,,Migrant,First harvest at the Refugee+Migrant Center of #Riohacha operated by @SepasRiohacha w/ support from @LAGUAJIRAGOB @ACNURamericas @WFP_es @AlcaldiaRcha. With participation of Venezuelan population but also the host community! Thank you @FAO_Colombia for the support.,First harvest at the RefugeeMigrant Center of Riohacha operated by SepasRiohacha w support from LAGUAJIRAGOB ACNURamericas WFP_es AlcaldiaRcha. With participation of Venezuelan population but also the host community Thank you FAO_Colombia for the support.
1.23306608051771e+18,Thu Feb 27 16:27:17 +0000 2020,2020-02-27,"#AEstaHora, inicia “Carnaval y Reinado Popular de la Subienda” en #Honda #Tolima, época importante de pesca, por la gran abundancia que se genera  durante la migración que realizan los peces para su reproducción. ",0,,,,,"#AtThisTime, begins ""Carnaval y Reinado Popular de la Subienda"" in #Honda #Tolima, important fishing season, due to the great abundance that is generated during the migration that the fish make for their reproduction.","AtThisTime, begins Carnaval y Reinado Popular de la Subienda in Honda Tolima, important fishing season, due to the great abundance that is generated during the migration that the fish make for their reproduction."
1.233012721039311e+18,Thu Feb 27 12:55:15 +0000 2020,2020-02-27,"El Centro de Atención y Orientación al Migrante de @FuvadisDDHH es un espacio para la Población proveniente de Venezuela, ayer Apoyando a @FundaMSFCV en el taller ""Planificar es Mi Derecho"" para Mujeres con el apoyo de @ProfamiliaCol y al equipo de Migración y Salud d @UninorteCO ",1,2.0,,,Migrant,"The Center for Attention and Orientation to Migrants of @FuvadisDDDHH is a space for the Population coming from Venezuela, yesterday Supporting @FundaMSFCV in the workshop ""Planning is My Right"" for Women with the support of @ProfamiliaCol and the Migration and Health team of @UninorteCO.","The Center for Attention and Orientation to Migrants of FuvadisDDDHH is a space for the Population coming from Venezuela, yesterday Supporting FundaMSFCV in the workshop Planning is My Right for Women with the support of ProfamiliaCol and the Migration and Health team of UninorteCO."
1.232881204896158e+18,Thu Feb 27 04:12:39 +0000 2020,2020-02-27,Hoy fuimos invitados como sociedad civil organizada a la reunión de la Mesa de Migración y Salud que lleva la cooperación @Americares @UNICEFColombia @Humanitycol @CRUZROJA_BQ @ProfamiliaCol y presentes desde OSC @FundaMSFCV @CPazaporte @FuvadisDDHH  Seguimos Trabajando 💛💙❤️ ,0,,,,,Today we were invited as organized civil society to the meeting of the Mesa de Migración y Salud led by @Americares @UNICEFColombia @Humanitycol @CRUZROJA_BQ @ProfamiliaCol and present from OSC @FundaMSFCV @CPazaporte @FuvadisDDDHH We Keep Working 💛💙❤️,Today we were invited as organized civil society to the meeting of the Mesa de Migración y Salud led by Americares UNICEFColombia Humanitycol CRUZROJA_BQ ProfamiliaCol and present from OSC FundaMSFCV CPazaporte FuvadisDDDHH We Keep Working
1.232879686977565e+18,Thu Feb 27 04:06:37 +0000 2020,2020-02-27,"Hoy @FuvadisDDHH habilitó su espacio para la atención de Mujeres provenientes de Venezuela para la actividad ""Planificar es Mi Derecho"" de @FundaMSFCV con el apoyo de @ProfamiliaCol @CPazaporte y el Equipo de Migración y Salud de @UninorteCO liderado por el prof @JFernandeznino ",1,1.0,,,Migration,"Today @FuvadisDDDHH enabled its space for the attention of women coming from Venezuela for the activity ""Planning is My Right"" of @FundaMSFCV with the support of @ProfamiliaCol @CPazaporte and the Migration and Health Team of @UninorteCO led by prof @JFernandeznino.",Today FuvadisDDDHH enabled its space for the attention of women coming from Venezuela for the activity Planning is My Right of FundaMSFCV with the support of ProfamiliaCol CPazaporte and the Migration and Health Team of UninorteCO led by prof JFernandeznino.
1.232852277322551e+18,Thu Feb 27 02:17:42 +0000 2020,2020-02-27,¡En Seguridad Juntos Sumamos! 🤝  El día de hoy se llevó a cabo el 8vo Consejo de Seguridad en compañía del Director Regional de Migración (Dr Wilson Patiño) para tratar el tema de los inquilinatos y los protocolos de atención con los migrantes.  #JuntosSumamosPorEnvigado ,1,0.0,,,Migrant,In Security Together We Add! 🤝 Today was held the 8th Security Council in the company of the Regional Director of Migration (Dr Wilson Patiño) to address the issue of tenements and care protocols with migrants.  #JuntosSumamosPorEnvigado (TogetherLet'sSumForEnvigado),In Security Together We Add  Today was held the 8th Security Council in the company of the Regional Director of Migration (Dr Wilson Patiño) to address the issue of tenements and care protocols with migrants.  JuntosSumamosPorEnvigado (TogetherLetsSumForEnvigado)
1.232847854999425e+18,Thu Feb 27 02:00:08 +0000 2020,2020-02-27,"Si eres migrante de #Venezuela en #Colombia obtén, sin costo, el documento de identificación #PEP, requisito para afiliarte al régimen subsidiado de salud.",1,0.0,,,Migrant,"If you are a migrant from #Venezuela in #Colombia get, free of charge, the identification document #PEP, a requirement to join the subsidized health regime.","If you are a migrant from Venezuela in Colombia get, free of charge, the identification document PEP, a requirement to join the subsidized health regime."
1.232829282814169e+18,Thu Feb 27 00:46:20 +0000 2020,2020-02-27,"@metrodemedellin @parse916 No le paren bolas,es un hp. Veneco que todos los días viaja EMBRIAGADO (además de que es maricón de los que se paran en el Pque Berrío).",1,-3.0,-3.0,,Migrant,"@metrodemedemedellin @parse916 No paren le bolas,es un hp. Veneco that every day travels EMBRIAGADO (plus he's a faggot of those who stand in Pque Berrío).","metrodemedemedellin parse916 No paren le bolas,es un hp. Veneco that every day travels EMBRIAGADO (plus hes a faggot of those who stand in Pque Berrío)."
1.233534842073121e+18,Fri Feb 28 23:29:58 +0000 2020,2020-02-28,"La insistencia de la #ONU para incorporar el aspecto de la paz, se estableció que el #UNDAF tendrá tres pilares: Paz con legalidad, la migración venezolana y objetivos de desarrollo sostenible. @Lauraggils  vía @lineadelmedioco",1,0.0,,,Geopolitics,"The insistence of the #UN to incorporate the peace aspect, it was established that the #UNDAF will have three pillars: Peace with legality, Venezuelan migration and sustainable development goals. @Lauraggils via @lineadelmedioco","The insistence of the UN to incorporate the peace aspect, it was established that the UNDAF will have three pillars Peace with legality, Venezuelan migration and sustainable development goals. Lauraggils via lineadelmedioco"
1.233529888847561e+18,Fri Feb 28 23:10:18 +0000 2020,2020-02-28,"A las voces xenofóbicas que se alzan en Colombia, promoviendo el odio irracional, siempre es bueno refrescarles la memoria, recordándoles que  desde la década del 70 del siglo XX, más de 5 millones de colombianos fueron acogidos por Venezuela.   ",1,-2.0,,,Locals,"To the xenophobic voices raised in Colombia, promoting irrational hatred, it is always good to refresh their memory, reminding them that since the 70s of the twentieth century, more than 5 million Colombians were welcomed by Venezuela.   ","To the xenophobic voices raised in Colombia, promoting irrational hatred, it is always good to refresh their memory, reminding them that since the 70s of the twentieth century, more than 5 million Colombians were welcomed by Venezuela."
1.233509560754852e+18,Fri Feb 28 21:49:31 +0000 2020,2020-02-28,"A través de un trabajo interinstitucional impecable de la @AlcaldiaDeCali, hoy se llevó a cabo la intervención humanitaria para recuperar las zonas aledañas a la Terminal de Transportes. #PuroCorazónPorCali💙❤️💚 @SeguridadCali @SoyCarlosRojas @JorgeIvanOspina ",0,,,,,"Through an impeccable inter-institutional work of the @AlcaldiaDeCali, today was carried out the humanitarian intervention to recover the areas surrounding the Transport Terminal. #PuroCorazónPorCali💙❤️💚 @SeguridadCali @SoyCarlosRojas @JorgeIvanOspina","Through an impeccable interinstitutional work of the AlcaldiaDeCali, today was carried out the humanitarian intervention to recover the areas surrounding the Transport Terminal. PuroCorazónPorCali SeguridadCali SoyCarlosRojas JorgeIvanOspina"
1.233529655833039e+18,Fri Feb 28 23:09:22 +0000 2020,2020-02-28,"Reconocimiento a todas las entidades locales, nacionales y de control lideradas por @AlcaldiaDeCali por un operativo respetuoso de derechos de migrantes y de comunidad local. @fabiolaperdomo_ @ICBFColombia @SeguridadCali @MigrantesCali ",1,1.0,,,Government,"Recognition to all local, national and control entities led by @AlcaldiaDeCali for an operation respectful of migrants' rights and local community. @fabiolaperdomo_ @ICBFColombia @SecurityCali @MigrantsCali","Recognition to all local, national and control entities led by AlcaldiaDeCali for an operation respectful of migrants rights and local community. fabiolaperdomo_ ICBFColombia SecurityCali MigrantsCali"
1.233485608317792e+18,Fri Feb 28 20:14:20 +0000 2020,2020-02-28,Rafael Quintero @TheFugazi nos habla de “Periodismo sensible a la Migración Venezolana” ,1,0.0,,,Media,"Rafael Quintero @TheFugazi talks about ""Journalism sensitive to Venezuelan Migration"".",Rafael Quintero TheFugazi talks about Journalism sensitive to Venezuelan Migration.
1.233405422318563e+18,Fri Feb 28 14:55:42 +0000 2020,2020-02-28,"‘Abre tu corazón, haz tu donación' es la primera fase del programa ‘Los migrantes son nuestros hermanos’, que lideran la primera dama, @SilvanaPuelloV , y la @secgobiernobaq, que busca dar solución integral a estas personas. *Información para funcionarios de la @alcaldiabquilla ",1,0.0,,,Migrant,"'Open your heart, make your donation' is the first phase of the program 'Migrants are our brothers', led by the first lady, @SilvanaPuelloV , and the @secgobiernobaq, which seeks to provide a comprehensive solution to these people. *Information for officials of the @alcaldiabquilla.","Open your heart, make your donation is the first phase of the program Migrants are our brothers, led by the first lady, SilvanaPuelloV , and the secgobiernobaq, which seeks to provide a comprehensive solution to these people. Information for officials of the alcaldiabquilla."
1.233481768826786e+18,Fri Feb 28 19:59:05 +0000 2020,2020-02-28,"¡Involucramos a todos los funcionarios de @alcaldiabquilla en esta primera fase del programa ‘Los Migrantes son Nuestros Hermanos’, que busca brindar soluciones integrales a esta población! Conoce más 👇 ",1,0.0,,,Government,"We involved all @alcaldiabquilla officials in this first phase of the 'Migrants are Our Brothers' program, which seeks to provide comprehensive solutions to this population! Learn more 👇","We involved all alcaldiabquilla officials in this first phase of the Migrants are Our Brothers program, which seeks to provide comprehensive solutions to this population Learn more"
1.233481446783934e+18,Fri Feb 28 19:57:48 +0000 2020,2020-02-28,@FIGRIEscuelaRI @UExternado @ayateresa @JmChenou @RedIntercol @SoyFIGRI @FIGRIEXTERNADO Los migrantes venezolanos son refugiados políticos?,1,0.0,,,Migrant,@FIGRIEscuelaRI @UExternado @ayateresa @JmChenou @RedIntercol @SoyFIGRIRI @FIGRIEXTERNADO Venezuelan migrants are political refugees?,FIGRIEscuelaRI UExternado ayateresa JmChenou RedIntercol SoyFIGRIRI FIGRIEXTERNADO Venezuelan migrants are political refugees
1.233455110069551e+18,Fri Feb 28 18:13:09 +0000 2020,2020-02-28,"@Dejusticia anuncia su convocatoria al Octavo Taller Global de Investigación-Acción, que este año será sobre migración y derechos humanos. El Taller se llevará a cabo en Colombia del 4 al 11de julio de 2020. Otra oportunidad para nuestros #JóvenesOcasa   ",0,,,,,"@Dejusticia announces its call for the Eighth Global Research-Action Workshop, which this year will be on migration and human rights. The Workshop will be held in Colombia from July 4-11, 2020. Another opportunity for our #JóvenesOcasa","Dejusticia announces its call for the Eighth Global ResearchAction Workshop, which this year will be on migration and human rights. The Workshop will be held in Colombia from July 411, 2020. Another opportunity for our JóvenesOcasa"
1.233450758361756e+18,Fri Feb 28 17:55:51 +0000 2020,2020-02-28,La charla “Contexto sobre la Migración: El fenómeno que une a Colombia y a Venezuela” está dirigida por @Miradelmar,1,0.0,,,Migration,"The talk ""Context on Migration: The phenomenon that unites Colombia and Venezuela"" is led by @Miradelmar.",The talk Context on Migration The phenomenon that unites Colombia and Venezuela is led by Miradelmar.
1.233449239646286e+18,Fri Feb 28 17:49:49 +0000 2020,2020-02-28,Se están tocando temas como: - ¿Cómo abordar el tema de la Migración Venezolana en Colombia? - ¿A quién va dirigido el mensaje que queremos informar sobre el tema? - ¿Cuál es el público al que se dirige el tema Migratorio Venezolano?,1,0.0,,,Migration,Topics being discussed include: - How to address the issue of Venezuelan Migration in Colombia? - To whom is the message we want to inform about the topic addressed? - What is the target audience for the Venezuelan Migration topic?,Topics being discussed include  How to address the issue of Venezuelan Migration in Colombia  To whom is the message we want to inform about the topic addressed  What is the target audience for the Venezuelan Migration topic
1.233448500333023e+18,Fri Feb 28 17:46:53 +0000 2020,2020-02-28,Hoy estoy en un taller de comunicación para tratar el tema de la Migración Venezolana en 🇨🇴 por @ELTIEMPO @USAID_Colombia @AcdiVocaCol ,1,0.0,,,Migration,Today I am in a communication workshop to address the issue of Venezuelan Migration at 🇨🇴 by @ELTIEMPO @USAID_Colombia @AcdiVocaCol,Today I am in a communication workshop to address the issue of Venezuelan Migration at  by ELTIEMPO USAID_Colombia AcdiVocaCol
1.233448213329437e+18,Fri Feb 28 17:45:45 +0000 2020,2020-02-28,"#AEstaHora, inicia “Carnaval y Reinado Popular de la Subienda” en #Honda #Tolima, época importante de pesca, por la gran abundancia que se genera  durante la migración que realizan los peces para su reproducción. #MagdalenaCaucaVive ",0,,,,,"#AtThisTime, begins ""Carnaval y Reinado Popular de la Subienda"" in #Honda #Tolima, important fishing season, due to the great abundance that is generated during the migration that the fish make for their reproduction. #MagdalenaCaucaVive","AtThisTime, begins Carnaval y Reinado Popular de la Subienda in Honda Tolima, important fishing season, due to the great abundance that is generated during the migration that the fish make for their reproduction. MagdalenaCaucaVive"
1.23344819538203e+18,Fri Feb 28 17:45:40 +0000 2020,2020-02-28,Prefiero esta fama a la de veneco ladrón. 🤪 ,1,-2.0,-2.0,,Migrant,I prefer this fame to that of thieving veneco. 🤪,I prefer this fame to that of thieving veneco.
1.233445829941367e+18,Fri Feb 28 17:36:16 +0000 2020,2020-02-28,《El 25% de los migrantes venezolanos en Colombia tienen contrato de trabajo》 La mayoría de esta población se ocupa en comercio y la hostelería. @Drguilleflores  Los empleos de los venezolanos que han emigrado a… ,1,0.0,,,Migrant,《25% of Venezuelan migrants in Colombia have work contracts》 Most of this population is employed in commerce and hospitality. @Drguilleflores The jobs of Venezuelans who have migrated to...,25 of Venezuelan migrants in Colombia have work contracts Most of this population is employed in commerce and hospitality. Drguilleflores The jobs of Venezuelans who have migrated to.
1.233420235967009e+18,Fri Feb 28 15:54:34 +0000 2020,2020-02-28,"#DaConAmor | ""También hemos brindado ayuda a población migrante venezolana en varios departamentos del país bajo 15 líneas de acción. Esto es también una señal de Cristo para ayudar al más necesitado"": Mons. Henao, director del SNPS/CC. #RuedaDePrensa ",1,1.0,,,Migrant,"#We have also provided assistance to the Venezuelan migrant population in various departments of the country under 15 lines of action. This is also a sign of Christ to help the most needy"": Msgr. Henao, director of SNPS/CC. #PressRoundAbout","We have also provided assistance to the Venezuelan migrant population in various departments of the country under 15 lines of action. This is also a sign of Christ to help the most needy Msgr. Henao, director of SNPSCC. PressRoundAbout"
1.23340201778942e+18,Fri Feb 28 14:42:11 +0000 2020,2020-02-28,"@JorgeIvanOspina Te recuerdo que la Fundación TIERRA DE PAZ, tiene oferta en el barrio los lagos para atender 150 niños migrantes de 2 a 5 años todo el dia...sin costo para la.alcaldia",0,,,,,"@JorgeIvanOspina I remind you that the Foundation TIERRA DE PAZ, has an offer in the neighborhood los lagos to attend 150 migrant children from 2 to 5 years old all day...at no cost to the.alcaldia.","JorgeIvanOspina I remind you that the Foundation TIERRA DE PAZ, has an offer in the neighborhood los lagos to attend 150 migrant children from 2 to 5 years old all day.at no cost to the.alcaldia."
1.233354915189264e+18,Fri Feb 28 11:35:01 +0000 2020,2020-02-28,¡Juntos con #PuroCorazónPorCali! 💙❤️💚 La @AlcaldiaDeCali con la participación de la @personeriacali @MigracionCol @DefensoriaCol @PoliciaCali nos encontramos en las zonas aledañas a la terminal de transportes de nuestra ciudad con los migrantes de Venezuela 🇻🇪 @BienestarSociaI ,1,1.0,,,Government,Together with #PuroCorazónPorCali! 💙❤️💚 The @AlcaldiaDeCali with the participation of the @personeriacali @MigracionCol @DefensoriaCol @PoliciaCali we are in the areas surrounding the transport terminal of our city with migrants from Venezuela 🇻🇪 @BienestarSociaI,Together with PuroCorazónPorCali  The AlcaldiaDeCali with the participation of the personeriacali MigracionCol DefensoriaCol PoliciaCali we are in the areas surrounding the transport terminal of our city with migrants from Venezuela  BienestarSociaI
1.233397177692627e+18,Fri Feb 28 14:22:57 +0000 2020,2020-02-28,Atención humanitaria a migrantes venezolanos @MigracionCol @AlcaldiaDeCali ,1,1.0,,,Migrant,Humanitarian attention to Venezuelan migrants @MigracionCol @AlcaldiaDeCali,Humanitarian attention to Venezuelan migrants MigracionCol AlcaldiaDeCali
1.233367148581487e+18,Fri Feb 28 12:23:37 +0000 2020,2020-02-28,"¡Todo por nuestra amada Cali 💙❤️💚!  Desde muy temprano, estamos acompañando la ruta de atención e intervención humanitaria, garantizando condiciones de salud a cada uno de los migrantes venezolanos🇻🇪.  #PuroCorazónPorCali ",1,1.0,,,Migrant,"All for our beloved Cali 💙❤️💚!  Since very early, we are accompanying the route of care and humanitarian intervention, ensuring health conditions to each of the migrants venezolanos🇻🇪.  #PuroCorazónPorCali","All for our beloved Cali   Since very early, we are accompanying the route of care and humanitarian intervention, ensuring health conditions to each of the migrants venezolanos.  PuroCorazónPorCali"
